"Chap","Prot","DB","evidence","weight"
"CLPX","SDHA","STRING","combined_score",463
"CLPX","COQ5","STRING","experiments",222
"CLPX","COQ5","STRING","textmining",81
"CLPX","COQ5","STRING","textmining_transferred",86
"CLPX","COQ5","STRING","combined_score",289
"CLPX","PMPCB","STRING","coexpression",76
"CLPX","PMPCB","STRING","coexpression_transferred",49
"CLPX","PMPCB","STRING","experiments",101
"CLPX","PMPCB","STRING","textmining",283
"CLPX","PMPCB","STRING","textmining_transferred",211
"CLPX","PMPCB","STRING","combined_score",471
"CLPX","UQCRFS1","STRING","coexpression_transferred",81
"CLPX","UQCRFS1","STRING","textmining",107
"CLPX","UQCRFS1","STRING","textmining_transferred",67
"CLPX","UQCRFS1","STRING","combined_score",167
"CLPX","ATP5A1","STRING","experiments",153
"CLPX","ATP5A1","STRING","textmining",89
"CLPX","ATP5A1","STRING","textmining_transferred",188
"CLPX","ATP5A1","STRING","combined_score",318
"CLPX","PDHB","STRING","neighborhood_transferred",41
"CLPX","PDHB","STRING","coexpression_transferred",62
"CLPX","PDHB","STRING","textmining",108
"CLPX","PDHB","STRING","textmining_transferred",138
"CLPX","PDHB","STRING","combined_score",215
"CLPX","UQCRC2","STRING","coexpression_transferred",62
"CLPX","UQCRC2","STRING","textmining",252
"CLPX","UQCRC2","STRING","textmining_transferred",142
"CLPX","UQCRC2","STRING","combined_score",345
"CLPX","DBT","STRING","coexpression_transferred",83
"CLPX","DBT","STRING","experiments_transferred",61
"CLPX","DBT","STRING","textmining_transferred",160
"CLPX","DBT","STRING","combined_score",213
"CLPX","CS","STRING","coexpression_transferred",62
"CLPX","CS","STRING","experiments",117
"CLPX","CS","STRING","textmining",161
"CLPX","CS","STRING","textmining_transferred",250
"CLPX","CS","STRING","combined_score",409
"CLPX","GRPEL1","STRING","coexpression_transferred",65
"CLPX","GRPEL1","STRING","experiments_transferred",151
"CLPX","GRPEL1","STRING","textmining",759
"CLPX","GRPEL1","STRING","textmining_transferred",543
"CLPX","GRPEL1","STRING","combined_score",900
"CLPX","DLAT","STRING","coexpression",76
"CLPX","DLAT","STRING","coexpression_transferred",119
"CLPX","DLAT","STRING","experiments_transferred",78
"CLPX","DLAT","STRING","textmining",154
"CLPX","DLAT","STRING","textmining_transferred",160
"CLPX","DLAT","STRING","combined_score",369
"CLPX","LRPPRC","STRING","coexpression",100
"CLPX","LRPPRC","STRING","experiments",117
"CLPX","LRPPRC","STRING","experiments_transferred",185
"CLPX","LRPPRC","STRING","textmining",285
"CLPX","LRPPRC","STRING","textmining_transferred",207
"CLPX","LRPPRC","STRING","combined_score",565
"CLPX","DLST","STRING","coexpression_transferred",83
"CLPX","DLST","STRING","experiments_transferred",76
"CLPX","DLST","STRING","textmining",108
"CLPX","DLST","STRING","textmining_transferred",160
"CLPX","DLST","STRING","combined_score",280
"CLPX","PDHX","STRING","coexpression",77
"CLPX","PDHX","STRING","coexpression_transferred",189
"CLPX","PDHX","STRING","experiments_transferred",71
"CLPX","PDHX","STRING","textmining_transferred",160
"CLPX","PDHX","STRING","combined_score",337
"CLPX","GFM1","STRING","coexpression_transferred",108
"CLPX","GFM1","STRING","experiments",117
"CLPX","GFM1","STRING","textmining",108
"CLPX","GFM1","STRING","textmining_transferred",497
"CLPX","GFM1","STRING","combined_score",599
"CLPX","NDUFS1","STRING","neighborhood_transferred",70
"CLPX","NDUFS1","STRING","coexpression_transferred",65
"CLPX","NDUFS1","STRING","textmining",186
"CLPX","NDUFS1","STRING","textmining_transferred",107
"CLPX","NDUFS1","STRING","combined_score",283
"CLPX","FH","STRING","textmining",101
"CLPX","FH","STRING","textmining_transferred",303
"CLPX","FH","STRING","combined_score",346
"CLPX","ATP5B","STRING","textmining",48
"CLPX","ATP5B","STRING","textmining_transferred",188
"CLPX","ATP5B","STRING","combined_score",193
"CLPX","ISCA1","STRING","coexpression_transferred",64
"CLPX","ISCA1","STRING","textmining",137
"CLPX","ISCA1","STRING","textmining_transferred",208
"CLPX","ISCA1","STRING","combined_score",304
"CLPX","SUCLA2","STRING","coexpression",104
"CLPX","SUCLA2","STRING","coexpression_transferred",63
"CLPX","SUCLA2","STRING","textmining",170
"CLPX","SUCLA2","STRING","textmining_transferred",101
"CLPX","SUCLA2","STRING","combined_score",289
"CLPX","IDH3A","STRING","textmining",112
"CLPX","IDH3A","STRING","textmining_transferred",114
"CLPX","IDH3A","STRING","combined_score",179
"CLPX","COX15","STRING","coexpression_transferred",62
"CLPX","COX15","STRING","textmining",113
"CLPX","COX15","STRING","textmining_transferred",142
"CLPX","COX15","STRING","combined_score",223
"CLPX","ETFA","STRING","coexpression",88
"CLPX","ETFA","STRING","coexpression_transferred",65
"CLPX","ETFA","STRING","textmining",70
"CLPX","ETFA","STRING","textmining_transferred",146
"CLPX","ETFA","STRING","combined_score",232
"CLPX","LARS2","STRING","coexpression_transferred",79
"CLPX","LARS2","STRING","textmining_transferred",258
"CLPX","LARS2","STRING","combined_score",287
"CLPX","OPA1","STRING","coexpression_transferred",108
"CLPX","OPA1","STRING","textmining",54
"CLPX","OPA1","STRING","textmining_transferred",107
"CLPX","OPA1","STRING","combined_score",180
"CLPX","DLD","STRING","neighborhood_transferred",43
"CLPX","DLD","STRING","coexpression",100
"CLPX","DLD","STRING","coexpression_transferred",126
"CLPX","DLD","STRING","textmining",67
"CLPX","DLD","STRING","textmining_transferred",101
"CLPX","DLD","STRING","combined_score",253
"CLPX","ACADM","STRING","coexpression",89
"CLPX","ACADM","STRING","coexpression_transferred",107
"CLPX","ACADM","STRING","textmining_transferred",50
"CLPX","ACADM","STRING","combined_score",159
"CLPX","IMMT","STRING","coexpression_transferred",62
"CLPX","IMMT","STRING","textmining",181
"CLPX","IMMT","STRING","textmining_transferred",104
"CLPX","IMMT","STRING","combined_score",251
"CLPX","SAMM50","STRING","neighborhood_transferred",85
"CLPX","SAMM50","STRING","coexpression_transferred",64
"CLPX","SAMM50","STRING","textmining",90
"CLPX","SAMM50","STRING","textmining_transferred",285
"CLPX","SAMM50","STRING","combined_score",368
"CLPX","NDUFS2","STRING","neighborhood_transferred",75
"CLPX","NDUFS2","STRING","coexpression_transferred",63
"CLPX","NDUFS2","STRING","textmining",95
"CLPX","NDUFS2","STRING","textmining_transferred",146
"CLPX","NDUFS2","STRING","combined_score",240
"CLPX","ACO2","STRING","coexpression_transferred",66
"CLPX","ACO2","STRING","textmining",161
"CLPX","ACO2","STRING","textmining_transferred",561
"CLPX","ACO2","STRING","combined_score",625
"CLPX","SUPV3L1","STRING","textmining",95
"CLPX","SUPV3L1","STRING","textmining_transferred",249
"CLPX","SUPV3L1","STRING","combined_score",291
"CLPX","FECH","STRING","textmining",288
"CLPX","FECH","STRING","textmining_transferred",291
"CLPX","FECH","STRING","combined_score",473
"CLPX","MTIF2","STRING","neighborhood_transferred",194
"CLPX","MTIF2","STRING","coexpression",77
"CLPX","MTIF2","STRING","coexpression_transferred",62
"CLPX","MTIF2","STRING","experiments",117
"CLPX","MTIF2","STRING","textmining",47
"CLPX","MTIF2","STRING","textmining_transferred",183
"CLPX","MTIF2","STRING","combined_score",408
"CLPX","PRDX3","STRING","neighborhood_transferred",69
"CLPX","PRDX3","STRING","experiments_transferred",58
"CLPX","PRDX3","STRING","textmining",124
"CLPX","PRDX3","STRING","textmining_transferred",209
"CLPX","PRDX3","STRING","combined_score",310
"CLPX","GUF1","STRING","neighborhood_transferred",70
"CLPX","GUF1","STRING","coexpression_transferred",72
"CLPX","GUF1","STRING","textmining",67
"CLPX","GUF1","STRING","textmining_transferred",84
"CLPX","GUF1","STRING","combined_score",163
"CLPX","VDAC1","STRING","textmining",210
"CLPX","VDAC1","STRING","textmining_transferred",143
"CLPX","VDAC1","STRING","combined_score",294
"CLPX","C1QBP","STRING","coexpression",77
"CLPX","C1QBP","STRING","experiments",369
"CLPX","C1QBP","STRING","combined_score",392
"CLPX","PITRM1","STRING","textmining",231
"CLPX","PITRM1","STRING","textmining_transferred",209
"CLPX","PITRM1","STRING","combined_score",365
"CLPX","GFM2","STRING","coexpression_transferred",67
"CLPX","GFM2","STRING","textmining",97
"CLPX","GFM2","STRING","textmining_transferred",145
"CLPX","GFM2","STRING","combined_score",216
"CLPX","MFN1","STRING","coexpression_transferred",64
"CLPX","MFN1","STRING","textmining",134
"CLPX","MFN1","STRING","textmining_transferred",107
"CLPX","MFN1","STRING","combined_score",212
"CLPX","PPTC7","STRING","coexpression_transferred",146
"CLPX","PPTC7","STRING","textmining_transferred",66
"CLPX","PPTC7","STRING","combined_score",168
"CLPX","ALAS1","STRING","neighborhood_transferred",78
"CLPX","ALAS1","STRING","coexpression_transferred",62
"CLPX","ALAS1","STRING","experiments_transferred",118
"CLPX","ALAS1","STRING","textmining",358
"CLPX","ALAS1","STRING","textmining_transferred",431
"CLPX","ALAS1","STRING","combined_score",670
"CLPX","FDX1","STRING","coexpression_transferred",73
"CLPX","FDX1","STRING","textmining",167
"CLPX","FDX1","STRING","textmining_transferred",97
"CLPX","FDX1","STRING","combined_score",241
"CLPX","VDAC2","STRING","textmining_transferred",207
"CLPX","VDAC2","STRING","combined_score",207
"CLPX","FXN","STRING","coexpression_transferred",53
"CLPX","FXN","STRING","textmining",211
"CLPX","FXN","STRING","textmining_transferred",248
"CLPX","FXN","STRING","combined_score",389
"CLPX","TOMM40L","STRING","textmining_transferred",302
"CLPX","TOMM40L","STRING","combined_score",302
"CLPX","NDUFAF1","STRING","coexpression_transferred",62
"CLPX","NDUFAF1","STRING","textmining",98
"CLPX","NDUFAF1","STRING","textmining_transferred",426
"CLPX","NDUFAF1","STRING","combined_score",471
"CLPX","COQ8A","STRING","coexpression_transferred",64
"CLPX","COQ8A","STRING","experiments",206
"CLPX","COQ8A","STRING","textmining",63
"CLPX","COQ8A","STRING","textmining_transferred",85
"CLPX","COQ8A","STRING","combined_score",277
"CLPX","MIPEP","STRING","coexpression_transferred",79
"CLPX","MIPEP","STRING","textmining",160
"CLPX","MIPEP","STRING","textmining_transferred",188
"CLPX","MIPEP","STRING","combined_score",316
"CLPX","LYRM7","STRING","textmining",170
"CLPX","LYRM7","STRING","textmining_transferred",112
"CLPX","LYRM7","STRING","combined_score",231
"CLPX","PCCB","STRING","neighborhood_transferred",50
"CLPX","PCCB","STRING","textmining",67
"CLPX","PCCB","STRING","textmining_transferred",189
"CLPX","PCCB","STRING","combined_score",218
"CLPX","MRPL3","STRING","coexpression",110
"CLPX","MRPL3","STRING","textmining",87
"CLPX","MRPL3","STRING","textmining_transferred",63
"CLPX","MRPL3","STRING","combined_score",172
"CLPX","MCCC1","STRING","textmining",63
"CLPX","MCCC1","STRING","textmining_transferred",148
"CLPX","MCCC1","STRING","combined_score",167
"CLPX","CLPB","STRING","neighborhood_transferred",60
"CLPX","CLPB","STRING","coexpression_transferred",148
"CLPX","CLPB","STRING","experiments_transferred",77
"CLPX","CLPB","STRING","textmining",859
"CLPX","CLPB","STRING","textmining_transferred",631
"CLPX","CLPB","STRING","combined_score",954
"CLPX","PDK1","STRING","neighborhood_transferred",42
"CLPX","PDK1","STRING","experiments",105
"CLPX","PDK1","STRING","textmining_transferred",142
"CLPX","PDK1","STRING","combined_score",200
"CLPX","HIBADH","STRING","coexpression_transferred",62
"CLPX","HIBADH","STRING","textmining",143
"CLPX","HIBADH","STRING","textmining_transferred",79
"CLPX","HIBADH","STRING","combined_score",194
"CLPX","MRPL19","STRING","neighborhood_transferred",220
"CLPX","MRPL19","STRING","combined_score",220
"CLPX","BDH1","STRING","coexpression_transferred",62
"CLPX","BDH1","STRING","textmining",96
"CLPX","BDH1","STRING","textmining_transferred",146
"CLPX","BDH1","STRING","combined_score",212
"CLPX","ABCB7","STRING","coexpression_transferred",62
"CLPX","ABCB7","STRING","textmining",134
"CLPX","ABCB7","STRING","textmining_transferred",142
"CLPX","ABCB7","STRING","combined_score",242
"CLPX","TIMM17A","STRING","coexpression_transferred",66
"CLPX","TIMM17A","STRING","textmining",255
"CLPX","TIMM17A","STRING","textmining_transferred",214
"CLPX","TIMM17A","STRING","combined_score",405
"CLPX","SLC25A12","STRING","textmining",90
"CLPX","SLC25A12","STRING","textmining_transferred",199
"CLPX","SLC25A12","STRING","combined_score",239
"CLPX","CHCHD3","STRING","textmining",126
"CLPX","CHCHD3","STRING","textmining_transferred",209
"CLPX","CHCHD3","STRING","combined_score",279
"CLPX","IDH2","STRING","textmining",63
"CLPX","IDH2","STRING","textmining_transferred",251
"CLPX","IDH2","STRING","combined_score",268
"CLPX","PPA2","STRING","coexpression_transferred",66
"CLPX","PPA2","STRING","textmining_transferred",257
"CLPX","PPA2","STRING","combined_score",276
"CLPX","MRPL9","STRING","textmining_transferred",187
"CLPX","MRPL9","STRING","combined_score",187
"CLPX","CBR4","STRING","coexpression",77
"CLPX","CBR4","STRING","coexpression_transferred",49
"CLPX","CBR4","STRING","textmining",181
"CLPX","CBR4","STRING","textmining_transferred",175
"CLPX","CBR4","STRING","combined_score",327
"CLPX","GPD2","STRING","coexpression_transferred",86
"CLPX","GPD2","STRING","textmining",102
"CLPX","GPD2","STRING","textmining_transferred",58
"CLPX","GPD2","STRING","combined_score",159
"CLPX","TIMM21","STRING","textmining",46
"CLPX","TIMM21","STRING","textmining_transferred",174
"CLPX","TIMM21","STRING","combined_score",178
"CLPX","ACAD10","STRING","neighborhood_transferred",111
"CLPX","ACAD10","STRING","textmining_transferred",101
"CLPX","ACAD10","STRING","combined_score",166
"CLPX","DNAJC11","STRING","coexpression_transferred",62
"CLPX","DNAJC11","STRING","textmining",54
"CLPX","DNAJC11","STRING","textmining_transferred",129
"CLPX","DNAJC11","STRING","combined_score",159
"CLPX","MRPL37","STRING","coexpression",65
"CLPX","MRPL37","STRING","textmining",113
"CLPX","MRPL37","STRING","textmining_transferred",58
"CLPX","MRPL37","STRING","combined_score",150
"CLPX","MTHFD1L","STRING","textmining",75
"CLPX","MTHFD1L","STRING","textmining_transferred",141
"CLPX","MTHFD1L","STRING","combined_score",171
"CLPX","MCCC2","STRING","neighborhood_transferred",50
"CLPX","MCCC2","STRING","textmining",45
"CLPX","MCCC2","STRING","textmining_transferred",189
"CLPX","MCCC2","STRING","combined_score",199
"CLPX","ATAD1","STRING","coexpression",89
"CLPX","ATAD1","STRING","coexpression_transferred",78
"CLPX","ATAD1","STRING","textmining_transferred",101
"CLPX","ATAD1","STRING","combined_score",178
"CLPX","DARS2","STRING","textmining",272
"CLPX","DARS2","STRING","textmining_transferred",142
"CLPX","DARS2","STRING","combined_score",348
"CLPX","MFN2","STRING","coexpression_transferred",64
"CLPX","MFN2","STRING","textmining",74
"CLPX","MFN2","STRING","textmining_transferred",107
"CLPX","MFN2","STRING","combined_score",158
"CLPX","PDSS2","STRING","neighborhood_transferred",88
"CLPX","PDSS2","STRING","textmining",60
"CLPX","PDSS2","STRING","textmining_transferred",101
"CLPX","PDSS2","STRING","combined_score",161
"CLPX","ABCB10","STRING","coexpression_transferred",62
"CLPX","ABCB10","STRING","textmining",254
"CLPX","ABCB10","STRING","textmining_transferred",213
"CLPX","ABCB10","STRING","combined_score",401
"CLPX","NARS2","STRING","coexpression_transferred",183
"CLPX","NARS2","STRING","textmining_transferred",121
"CLPX","NARS2","STRING","combined_score",251
"CLPX","TIMM8A","STRING","textmining",82
"CLPX","TIMM8A","STRING","textmining_transferred",123
"CLPX","TIMM8A","STRING","combined_score",160
"CLPX","TRNT1","STRING","neighborhood_transferred",295
"CLPX","TRNT1","STRING","combined_score",295
"CLPX","IDE","STRING","coexpression",62
"CLPX","IDE","STRING","coexpression_transferred",95
"CLPX","IDE","STRING","experiments_transferred",159
"CLPX","IDE","STRING","textmining_transferred",101
"CLPX","IDE","STRING","combined_score",272
"CLPX","TRIAP1","STRING","textmining_transferred",250
"CLPX","TRIAP1","STRING","combined_score",250
"CLPX","COX10","STRING","coexpression_transferred",64
"CLPX","COX10","STRING","experiments_transferred",77
"CLPX","COX10","STRING","textmining",116
"CLPX","COX10","STRING","textmining_transferred",138
"CLPX","COX10","STRING","combined_score",253
"CLPX","NOA1","STRING","neighborhood_transferred",83
"CLPX","NOA1","STRING","coexpression_transferred",63
"CLPX","NOA1","STRING","textmining",310
"CLPX","NOA1","STRING","textmining_transferred",392
"CLPX","NOA1","STRING","combined_score",591
"CLPX","PDSS1","STRING","neighborhood_transferred",88
"CLPX","PDSS1","STRING","textmining",66
"CLPX","PDSS1","STRING","textmining_transferred",101
"CLPX","PDSS1","STRING","combined_score",167
"CLPX","SLC25A16","STRING","experiments_transferred",60
"CLPX","SLC25A16","STRING","textmining",74
"CLPX","SLC25A16","STRING","textmining_transferred",206
"CLPX","SLC25A16","STRING","combined_score",248
"CLPX","XPNPEP3","STRING","neighborhood_transferred",86
"CLPX","XPNPEP3","STRING","coexpression_transferred",63
"CLPX","XPNPEP3","STRING","textmining",113
"CLPX","XPNPEP3","STRING","textmining_transferred",138
"CLPX","XPNPEP3","STRING","combined_score",257
"CLPX","SDHAF3","STRING","textmining",160
"CLPX","SDHAF3","STRING","textmining_transferred",182
"CLPX","SDHAF3","STRING","combined_score",283
"CLPX","EARS2","STRING","neighborhood_transferred",59
"CLPX","EARS2","STRING","coexpression_transferred",67
"CLPX","EARS2","STRING","textmining",66
"CLPX","EARS2","STRING","textmining_transferred",248
